거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"20,000",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,1,9,11545-17,38.64,,1088,11545,9,,
"30,800",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,1,10,11545-17,59.22,,1088,11545,14,,
"34,900",,1999,2017,범안로17길,00041,00000,11545,01,0,4151211,독산동,1136,0000,11545,10200,1,진도3차아파트,1,10,11545-21,79.71,,1136,11545,8,,
"36,000",,1991,2017,한내로,00062,00000,11545,01,0,3117008,독산동,1093,0004,11545,10200,1,한신아파트,1,11,11545-22,89.46,,1093-4,11545,13,,
"20,000",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,1,12,11545-17,38.64,,1088,11545,6,,
"32,500",,2003,2017,두산로11길,00022,00000,11545,02,0,4151183,독산동,1139,0000,11545,10200,1,청광플러스원,1,12,11545-68,84.962,,1139,11545,2,,
"34,450",,1997,2017,두산로,00036,00000,11545,01,0,3117005,독산동,1133,0000,11545,10200,1,진도2차,1,12,11545-20,84.58,,1133,11545,18,,
"24,500",,2001,2017,범안로,01158,00000,11545,02,0,3000027,독산동,1003,0021,11545,10200,1,태영아파트,1,14,11545-149,56.78,,1003-21,11545,15,,
"40,000",,2004,2017,범안로,01136,00000,11545,02,0,3000027,독산동,1140,0000,11545,10200,1,독산동중앙하이츠빌,1,15,11545-108,84.8768,,1140,11545,19,,
"29,800",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,1,16,11545-17,59.22,,1088,11545,13,,
"23,400",,1997,2017,두산로,00036,00000,11545,01,0,3117005,독산동,1133,0000,11545,10200,1,진도2차,1,16,11545-20,59.95,,1133,11545,1,,
"30,750",,2002,2017,벚꽃로,00073,00000,11545,02,0,3116013,독산동,0711,0002,11545,10200,1,금천현대,1,21,11545-23,59.82,,711-2,11545,8,,
"33,800",,1998,2017,범안로15길,00007,00000,11545,01,0,4151209,독산동,0332,0014,11545,10200,1,계룡아파트,1,23,11545-5,84.96,,332-14,11545,4,,
"30,950",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,1,24,11545-17,59.22,,1088,11545,11,,
"35,000",,1999,2017,범안로17길,00041,00000,11545,01,0,4151211,독산동,1136,0000,11545,10200,1,진도3차아파트,1,25,11545-21,79.71,,1136,11545,7,,
"39,800",,2004,2017,범안로,01136,00000,11545,02,0,3000027,독산동,1140,0000,11545,10200,1,독산동중앙하이츠빌,1,26,11545-108,84.8768,,1140,11545,22,,
"39,500",,2004,2017,범안로,01136,00000,11545,02,0,3000027,독산동,1140,0000,11545,10200,1,독산동중앙하이츠빌,1,26,11545-108,84.8768,,1140,11545,9,,
"27,200",,2003,2017,독산로78다길,00012,00000,11545,01,0,4151158,독산동,0184,0004,11545,10200,1,동심,1,30,11545-81,84.2186,,184-4,11545,2,,
"21,000",,1993,2017,시흥대로88길,00021,00000,11545,01,0,4151354,독산동,1069,0000,11545,10200,1,호정타워,1,31,11545-24,59.44,,1069,11545,10,,
"21,000",,1989,2017,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,1,2,11545-34,41.34,,384-12,11545,5,,
"66,000",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,1,2,11545-1642,113.329,,1026,11545,19,,
"35,500",,1999,2017,독산로50길,00089,00000,11545,02,0,4151113,시흥동,0005,0013,11545,10300,1,삼익,1,2,11545-41,84.96,,5-13,11545,6,,
"28,200",,1980,2017,시흥대로73길,00011,00000,11545,01,0,4151335,시흥동,0109,0001,11545,10300,1,무지개,1,2,11545-38,53.79,,109-1,11545,3,,
"27,600",,1980,2017,시흥대로73길,00011,00000,11545,01,0,4151335,시흥동,0109,0001,11545,10300,1,무지개,1,3,11545-38,53.75,,109-1,11545,2,,
"33,800",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,1,3,11545-39,114.84,,1010,11545,8,,
"28,900",,1980,2017,시흥대로73길,00011,00000,11545,01,0,4151335,시흥동,0109,0001,11545,10300,1,무지개,1,3,11545-38,53.79,,109-1,11545,7,,
"28,000",,1981,2017,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,1,4,11545-36,49.75,,1002-1,11545,2,,
"27,400",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,4,11545-55,59.34,,1013,11545,10,,
"31,700",,1998,2017,탑골로,00084,00000,11545,01,0,3117007,시흥동,1006,0000,11545,10300,1,벽산3,1,4,11545-40,84.96,,1006,11545,7,,
"36,600",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,1,4,11545-39,114.84,,1010,11545,13,,
"28,000",,1981,2017,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,1,4,11545-36,49.75,,1002-1,11545,9,,
"24,200",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,1,5,11545-39,59.94,,1010,11545,7,,
"53,000",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,1,5,11545-1642,115.801,,1026,11545,28,,
"25,200",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,1,6,11545-39,59.94,,1010,11545,17,,
"33,000",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,6,11545-55,84.97,,1013,11545,3,,
"28,000",,1980,2017,시흥대로73길,00011,00000,11545,01,0,4151335,시흥동,0109,0001,11545,10300,1,무지개,1,7,11545-38,53.75,,109-1,11545,2,,
"41,000",,1980,2017,시흥대로73길,00011,00000,11545,01,0,4151335,시흥동,0109,0001,11545,10300,1,무지개,1,7,11545-38,85.29,,109-1,11545,9,,
"28,400",,1989,2017,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,1,9,11545-34,61.14,,384-12,11545,11,,
"27,700",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,9,11545-55,59.34,,1013,11545,13,,
"28,500",,1980,2017,시흥대로73길,00011,00000,11545,01,0,4151335,시흥동,0109,0001,11545,10300,1,무지개,1,9,11545-38,53.75,,109-1,11545,9,,
"34,500",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,10,11545-55,84.97,,1013,11545,11,,
"35,200",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,10,11545-55,84.97,,1013,11545,19,,
"27,800",,1981,2017,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,1,11,11545-36,49.79,,1002-1,11545,2,,
"58,800",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,1,11,11545-1642,115.801,,1026,11545,14,,
"27,900",,1980,2017,시흥대로73길,00011,00000,11545,01,0,4151335,시흥동,0109,0001,11545,10300,1,무지개,1,11,11545-38,53.88,,109-1,11545,1,,
"23,500",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,1,12,11545-39,59.94,,1010,11545,3,,
"35,000",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,12,11545-55,84.97,,1013,11545,14,,
"28,400",,1980,2017,시흥대로73길,00011,00000,11545,01,0,4151335,시흥동,0109,0001,11545,10300,1,무지개,1,13,11545-38,53.79,,109-1,11545,9,,
"36,000",,2004,2017,시흥대로77길,00023,00000,11545,01,0,4151341,시흥동,1015,0000,11545,10300,1,시흥베르빌,1,13,11545-112,81.16,,1015,11545,11,,
"32,800",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,1,14,11545-39,114.84,,1010,11545,1,,
"38,500",,2012,2017,시흥대로37길,00020,00000,11545,01,0,4151301,시흥동,0791,0040,11545,10300,1,SM엘루이,1,15,11545-1745,84.98,,791-40,11545,11,,
"30,000",,1996,2017,금하로3길,00026,00000,11545,01,0,4151033,시흥동,1009,0000,11545,10300,1,시흥목련,1,16,11545-37,59.21,,1009,11545,4,,
"59,300",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,1,16,11545-1642,113.329,,1026,11545,13,,
"33,050",,1981,2017,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,1,17,11545-36,62.12,,1002-1,11545,8,,
"35,500",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,17,11545-55,84.97,,1013,11545,12,,
"26,900",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,17,11545-55,59.34,,1013,11545,7,,
"26,800",,1999,2017,독산로50길,00089,00000,11545,02,0,4151113,시흥동,0005,0013,11545,10300,1,삼익,1,19,11545-41,59.9,,5-13,11545,4,,
"57,000",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,1,19,11545-1642,115.801,,1026,11545,15,,
"34,600",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,1,20,11545-39,84.99,,1010,11545,14,,
"53,000",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,1,20,11545-1642,84.677,,1026,11545,16,,
"36,000",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,20,11545-55,84.97,,1013,11545,20,,
"32,000",,1981,2017,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,1,21,11545-36,62.15,,1002-1,11545,1,,
"27,900",,2006,2017,독산로36길,00036,00000,11545,01,0,4151090,시흥동,0806,0000,11545,10300,1,시흥동월드메르디앙,1,21,11545-1421,59.88,,806,11545,6,,
"36,000",,2006,2017,금하로24나길,00048,00000,11545,01,0,4151026,시흥동,1017,0000,11545,10300,1,관악산신도브래뉴,1,22,11545-1440,94.6,,1017,11545,1,,
"8,900",,1975,2017,독산로24나길,00013,00000,11545,01,0,4151069,시흥동,0817,0029,11545,10300,1,시흥(817-29),1,23,11545-45,39.83,,817-29,11545,1,,
"19,600",,1989,2017,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,1,24,11545-34,41.34,,384-12,11545,13,,
"27,500",,1981,2017,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,1,24,11545-36,49.75,,1002-1,11545,2,,
"35,700",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,1,24,11545-55,84.97,,1013,11545,14,,
"50,600",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,1,26,11545-1642,84.677,,1026,11545,4,,
"43,000",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,1,26,11545-1642,59.87,,1026,11545,14,,
"12,800",,2014,2017,디지털로12길,00015,00000,11545,01,0,4151194,가산동,0140,0036,11545,10100,1,비즈트위트바이올렛5차,2,6,11545-1957,12.19,,140-36,11545,8,,
"46,800",,1998,2017,가산로,00099,00000,11545,01,0,3117003,가산동,0769,0000,11545,10100,1,두산,2,15,11545-2,134.95,,769,11545,14,,
"21,300",,2001,2017,벚꽃로24길,00013,00000,11545,01,0,4151222,가산동,0239,0022,11545,10100,1,원평5차,2,18,11545-159,62.53,,239-22,11545,5,,
"44,000",,1998,2017,가산로,00099,00000,11545,01,0,3117003,가산동,0769,0000,11545,10100,1,두산,2,23,11545-2,134.95,,769,11545,3,,
"13,000",,2014,2017,디지털로12길,00015,00000,11545,01,0,4151194,가산동,0140,0036,11545,10100,1,비즈트위트바이올렛5차,2,25,11545-1957,12.19,,140-36,11545,8,,
"13,090",,2014,2017,디지털로12길,00015,00000,11545,01,0,4151194,가산동,0140,0036,11545,10100,1,비즈트위트바이올렛5차,2,26,11545-1957,12.19,,140-36,11545,8,,
"18,900",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,2,2,11545-17,38.64,,1088,11545,12,,
"39,000",,2004,2017,범안로,01136,00000,11545,02,0,3000027,독산동,1140,0000,11545,10200,1,독산동중앙하이츠빌,2,2,11545-108,84.8768,,1140,11545,3,,
"40,000",,2004,2017,범안로,01136,00000,11545,02,0,3000027,독산동,1140,0000,11545,10200,1,독산동중앙하이츠빌,2,3,11545-108,84.8768,,1140,11545,11,,
"39,200",,2008,2017,벚꽃로6길,00003,00000,11545,01,0,4151237,독산동,1143,0000,11545,10200,1,이랜드해가든,2,3,11545-1476,84.927,,1143,11545,13,,
"23,400",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,2,4,11545-17,44.89,,1088,11545,13,,
"38,300",,2002,2017,벚꽃로,00073,00000,11545,02,0,3116013,독산동,0711,0002,11545,10200,1,금천현대,2,5,11545-23,84.83,,711-2,11545,15,,
"40,500",,2004,2017,범안로,01136,00000,11545,02,0,3000027,독산동,1140,0000,11545,10200,1,독산동중앙하이츠빌,2,7,11545-108,84.8768,,1140,11545,14,,
"58,000",,2004,2017,시흥대로151길,00023,00000,11545,02,0,4151282,독산동,0147,0076,11545,10200,1,한아프라임101동,2,9,11545-97,161.2,,147-76,11545,5,,
"39,300",,2004,2017,범안로,01136,00000,11545,02,0,3000027,독산동,1140,0000,11545,10200,1,독산동중앙하이츠빌,2,10,11545-108,84.8768,,1140,11545,2,,
"29,700",,1996,2017,벚꽃로18길,00036,00000,11545,01,0,4151220,독산동,1002,0000,11545,10200,1,진도1차,2,11,11545-19,84.84,,1002,11545,5,,
"41,000",,2008,2017,벚꽃로6길,00003,00000,11545,01,0,4151237,독산동,1143,0000,11545,10200,1,이랜드해가든,2,11,11545-1476,84.935,,1143,11545,6,,
"28,500",,2003,2017,시흥대로150길,00021,00058,11545,01,0,4151281,독산동,0965,0001,11545,10200,1,예전이룸(965-1),2,11,11545-87,84.657,,965-1,11545,1,,
"32,400",,2002,2017,한내로,00052,00000,11545,01,0,3117008,독산동,1093,0005,11545,10200,1,각산,2,11,11545-28,84.78,,1093-5,11545,9,,
"19,000",,1996,2017,벚꽃로,00060,00000,11545,02,0,3116013,독산동,1131,0000,11545,10200,1,라이프,2,14,11545-9,74.72,,1131,11545,4,,
"40,000",,2008,2017,벚꽃로6길,00003,00000,11545,01,0,4151237,독산동,1143,0000,11545,10200,1,이랜드해가든,2,14,11545-1476,84.927,,1143,11545,8,,
"29,800",,1999,2017,범안로17길,00041,00000,11545,01,0,4151211,독산동,1136,0000,11545,10200,1,진도3차아파트,2,14,11545-21,59.34,,1136,11545,4,,
"31,500",,2002,2017,벚꽃로,00073,00000,11545,02,0,3116013,독산동,0711,0002,11545,10200,1,금천현대,2,17,11545-23,59.82,,711-2,11545,9,,
"24,500",,2001,2017,범안로,01158,00000,11545,02,0,3000027,독산동,1003,0021,11545,10200,1,태영아파트,2,17,11545-149,59.86,,1003-21,11545,16,,
"34,500",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,2,18,11545-17,76.51,,1088,11545,10,,
"39,500",,2002,2017,시흥대로152길,00025,00000,11545,01,0,4151283,독산동,0955,0000,11545,10200,1,신도브래뉴,2,18,11545-27,79.35,,955,11545,7,,
"34,000",,2003,2017,독산로88길,00019,00000,11545,01,0,4151168,독산동,0993,0025,11545,10200,1,리치힐101동(993-25),2,19,11545-73,105.09,,993-25,11545,5,,
"29,000",,2004,2017,시흥대로151길,00023,00000,11545,02,0,4151282,독산동,0147,0076,11545,10200,1,한아프라임101동,2,19,11545-97,84.95,,147-76,11545,4,,
"45,500",,1991,2017,한내로,00062,00000,11545,01,0,3117008,독산동,1093,0004,11545,10200,1,한신아파트,2,20,11545-22,129.66,,1093-4,11545,8,,
"19,000",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,2,24,11545-17,38.64,,1088,11545,2,,
"35,000",,2011,2017,시흥대로150길,00006,00000,11545,01,0,4151281,독산동,1144,0000,11545,10200,1,독산동한양수자인,2,24,11545-1560,68.307,,1144,11545,10,,
"26,000",,1998,2017,범안로15길,00007,00000,11545,01,0,4151209,독산동,0332,0014,11545,10200,1,계룡아파트,2,25,11545-5,59.34,,332-14,11545,13,,
"33,500",,2003,2017,두산로11길,00022,00000,11545,02,0,4151183,독산동,1139,0000,11545,10200,1,청광플러스원,2,25,11545-68,84.962,,1139,11545,12,,
"33,500",,1997,2017,두산로,00036,00000,11545,01,0,3117005,독산동,1133,0000,11545,10200,1,진도2차,2,25,11545-20,84.58,,1133,11545,8,,
"30,000",,1998,2017,범안로12길,00015,00000,11545,01,0,4151206,독산동,1006,0132,11545,10200,1,삼환아파트,2,25,11545-15,84.76,,1006-132,11545,4,,
"33,000",,2003,2017,독산로88길,00019,00000,11545,01,0,4151168,독산동,0993,0025,11545,10200,1,리치힐101동(993-25),2,26,11545-73,105.09,,993-25,11545,5,,
"23,000",,1990,2017,한내로,00069,00054,11545,01,0,3117008,독산동,1088,0000,11545,10200,1,독산주공14단지,2,27,11545-17,44.89,,1088,11545,9,,
"30,700",,2003,2017,독산로78다길,00012,00000,11545,01,0,4151158,독산동,0184,0004,11545,10200,1,동심,2,27,11545-81,84.3668,,184-4,11545,3,,
"41,700",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,2,1,11545-55,114.84,,1013,11545,16,,
"19,400",,2003,2017,시흥대로,00251,00000,11545,02,0,2005010,시흥동,0999,0001,11545,10300,1,산호시티빌,2,1,11545-79,41.58,,999-1,11545,4,,
"19,300",,1989,2017,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,2,2,11545-34,41.34,,384-12,11545,10,,
"10,800",,2012,2017,시흥대로,00236,00000,11545,02,0,2005010,시흥동,0882,0061,11545,10300,1,와이즈플레이스,2,2,11545-1734,14.22,,882-61,11545,19,,
"28,000",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,2,2,11545-55,59.34,,1013,11545,16,,
"22,950",,2003,2017,시흥대로22길,00052,00000,11545,01,0,4151289,시흥동,0949,0018,11545,10300,1,거상홈타운801동,2,3,11545-89,69.59,,949-18,11545,2,,
"37,000",,2008,2017,금하로23길,00052,00000,11545,01,0,4151020,시흥동,1018,0000,11545,10300,1,백운한비치Ⅱ,2,3,11545-1471,84.668,,1018,11545,6,,
"29,500",,2002,2017,금하로,00750,00000,11545,01,0,3000024,시흥동,1011,0000,11545,10300,1,우방,2,4,11545-63,59.91,,1011,11545,15,,
"59,500",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,2,4,11545-1642,113.329,,1026,11545,4,,
"35,600",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,2,5,11545-55,84.97,,1013,11545,7,,
"49,600",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,2,5,11545-1642,84.677,,1026,11545,3,,
"37,750",,2006,2017,독산로36길,00036,00000,11545,01,0,4151090,시흥동,0806,0000,11545,10300,1,시흥동월드메르디앙,2,5,11545-1421,82.81,,806,11545,11,,
"18,300",,1989,2017,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,2,7,11545-34,41.34,,384-12,11545,4,,
"24,000",,1999,2017,독산로50길,00089,00000,11545,02,0,4151113,시흥동,0005,0013,11545,10300,1,삼익,2,7,11545-41,59.9,,5-13,11545,18,,
"23,900",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,2,7,11545-39,59.94,,1010,11545,17,,
"33,000",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,2,9,11545-55,84.97,,1013,11545,2,,
"36,300",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,2,10,11545-55,84.97,,1013,11545,16,,
"56,800",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,2,10,11545-1642,115.801,,1026,11545,8,,
"23,200",,1982,2017,시흥대로59길,00035,00000,11545,01,0,4151322,시흥동,0992,0002,11545,10300,1,남서울건영아파트,2,11,11545-33,53.39,,992-2,11545,6,,
"36,400",,2006,2017,독산로36길,00036,00000,11545,01,0,4151090,시흥동,0806,0000,11545,10300,1,시흥동월드메르디앙,2,11,11545-1421,82.81,,806,11545,4,,
"30,800",,1986,2017,시흥대로51길,00055,00000,11545,01,0,4151316,시흥동,0173,0008,11545,10300,2,성지,2,11,11545-44,79.42,,산173-8,11545,2,,
"33,100",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,2,11,11545-39,114.84,,1010,11545,3,,
"36,400",,1999,2017,독산로50길,00089,00000,11545,02,0,4151113,시흥동,0005,0013,11545,10300,1,삼익,2,12,11545-41,84.96,,5-13,11545,10,,
"31,900",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,2,13,11545-39,84.99,,1010,11545,10,,
"54,000",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,2,13,11545-1642,84.697,,1026,11545,21,,
"35,500",,2004,2017,금하로,00816,00000,11545,01,0,3000024,시흥동,1013,0000,11545,10300,1,관악산벽산타운5,2,13,11545-55,84.97,,1013,11545,19,,
"37,000",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,2,13,11545-39,114.84,,1010,11545,8,,
"24,000",,2000,2017,금하로,00793,00000,11545,01,0,3000024,시흥동,1010,0000,11545,10300,1,벽산,2,14,11545-39,59.94,,1010,11545,19,,
"37,500",,1999,2017,독산로50길,00089,00000,11545,02,0,4151113,시흥동,0005,0013,11545,10300,1,삼익,2,14,11545-41,84.96,,5-13,11545,13,,
"24,000",,2002,2017,독산로24다길,00022,00000,11545,01,0,4151070,시흥동,0823,0000,11545,10300,1,신세계,2,15,11545-57,83.81,,823,11545,2,,
"32,000",,1981,2017,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,2,18,11545-36,62.12,,1002-1,11545,1,,
"50,500",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,2,18,11545-1642,84.786,,1026,11545,5,,
"28,300",,1989,2017,독산로10길,00096,00000,11545,01,0,4151056,시흥동,0384,0012,11545,10300,1,남서울건영2,2,19,11545-34,61.14,,384-12,11545,9,,
"36,900",,2004,2017,시흥대로77길,00023,00000,11545,01,0,4151341,시흥동,1015,0000,11545,10300,1,시흥베르빌,2,19,11545-112,81.16,,1015,11545,5,,
"31,000",,2004,2017,탑골로2길,00024,00000,11545,01,0,4151372,시흥동,1014,0000,11545,10300,1,금광,2,19,11545-109,68.8188,,1014,11545,6,,
"27,900",,1981,2017,시흥대로47길,00043,00000,11545,01,0,4151312,시흥동,1002,0001,11545,10300,1,럭키남서울아파트,2,20,11545-36,49.76,,1002-1,11545,2,,
"47,000",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,2,20,11545-1642,59.817,,1026,11545,12,,
"56,000",,2014,2017,시흥대로,00165,00000,11545,02,0,2005010,시흥동,1026,0000,11545,10300,1,남서울힐스테이트,2,20,11545-1642,115.801,,1026,11545,11,,
"27,000",,2002,2017,금하로,00750,00000,11545,01,0,3000024,시흥동,1011,0000,11545,10300,1,우방,2,20,11545-63,59.91,,1011,11545,2,,
