거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"63,700",,1983,2017,고덕로80길,00013,00000,11740,01,0,4172034,상일동,0121,0000,11740,10300,1,주공3,1,12,11740-33,55.8,,121,11740,4,,
"59,300",,1983,2017,상일로11길,00095,00000,11740,01,0,4172148,상일동,0131,0000,11740,10300,1,주공5,1,12,11740-35,65.1,,131,11740,2,,
"52,500",,1983,2017,상일로11길,00095,00000,11740,01,0,4172148,상일동,0131,0000,11740,10300,1,주공5,1,13,11740-35,55.12,,131,11740,1,,
"54,000",,2011,2017,상일로,00074,00000,11740,02,0,3124004,상일동,0490,0000,11740,10300,1,고덕리엔파크3단지,1,14,11740-3008,84.87,,490,11740,10,,
"48,000",,1992,2017,구천면로,00557,00000,11740,02,0,3016054,상일동,0476,0000,11740,10300,1,중앙하이츠,1,19,11740-38,84.23,,476,11740,8,,
"51,000",,1983,2017,고덕로80길,00013,00000,11740,01,0,4172034,상일동,0121,0000,11740,10300,1,주공3,1,20,11740-33,41.62,,121,11740,5,,
"55,000",,1983,2017,상일로11길,00025,00000,11740,01,0,4172148,상일동,0124,0000,11740,10300,1,주공6,1,21,11740-36,55.44,,124,11740,2,,
"65,000",,1983,2017,고덕로80길,00013,00000,11740,01,0,4172034,상일동,0121,0000,11740,10300,1,주공3,1,23,11740-33,55.8,,121,11740,3,,
"57,000",,1983,2017,고덕로80길,00013,00000,11740,01,0,4172034,상일동,0121,0000,11740,10300,1,주공3,1,24,11740-33,48.85,,121,11740,1,,
"56,500",,1983,2017,상일로11길,00025,00000,11740,01,0,4172148,상일동,0124,0000,11740,10300,1,주공6,1,26,11740-36,55.44,,124,11740,1,,
"64,500",,1983,2017,고덕로80길,00013,00000,11740,01,0,4172034,상일동,0121,0000,11740,10300,1,주공3,1,30,11740-33,55.8,,121,11740,2,,
"50,500",,1983,2017,천중로,00264,00000,11740,01,0,3124009,길동,0160,0000,11740,10500,1,신동아,1,2,11740-49,102.8,,160,11740,7,,
"35,300",,2001,2017,성안로,00176,00000,11740,01,0,3124007,길동,0384,0001,11740,10500,1,한빛골드빌1차,1,2,11740-59,72.41,,384-1,11740,8,,
"32,800",,2009,2017,양재대로124길,00032,00000,11740,01,0,4172241,길동,0339,0001,11740,10500,1,동서울오네뜨,1,4,11740-2906,54.12,,339-1,11740,10,,
"39,000",,2002,2017,천중로38가길,00032,00000,11740,01,0,4172345,길동,0383,0006,11740,10500,1,동심훼밀리,1,6,11740-66,83.68,,383-6,11740,3,,
"38,000",,2003,2017,양재대로111길,00054,00000,11740,01,0,4172230,길동,0385,0004,11740,10500,1,이스트드림힐,1,6,11740-243,84.73,,385-4,11740,5,,
"31,500",,1983,2017,천중로,00264,00000,11740,01,0,3124009,길동,0160,0000,11740,10500,1,신동아,1,13,11740-49,60.42,,160,11740,9,,
"11,500",,2014,2017,진황도로,00087,00000,11740,01,0,3124008,길동,0415,0016,11740,10500,1,청광플러스원큐브3차,1,13,11740-3569,13.265,,415-16,11740,12,,
"34,800",,1982,2017,명일로,00286,00000,11740,02,0,3124002,길동,0053,0000,11740,10500,1,삼익파크맨션,1,14,11740-48,62.91,,53,11740,8,,
"41,500",,2009,2017,양재대로124길,00032,00000,11740,01,0,4172241,길동,0339,0001,11740,10500,1,동서울오네뜨,1,15,11740-2906,84.82,,339-1,11740,8,,
"31,000",,1983,2017,천중로,00264,00000,11740,01,0,3124009,길동,0160,0000,11740,10500,1,신동아,1,17,11740-49,60.39,,160,11740,6,,
"35,500",,2006,2017,진황도로,00100,00000,11740,01,0,3124008,길동,0456,0002,11740,10500,1,하이브,1,17,11740-2619,84.84,,456-2,11740,4,,
"37,800",,1983,2017,천중로,00264,00000,11740,01,0,3124009,길동,0160,0000,11740,10500,1,신동아,1,17,11740-49,72.29,,160,11740,7,,
"13,500",,2012,2017,천중로42길,00070,00000,11740,01,0,4172350,길동,0387,0005,11740,10500,1,청광플러스원(큐브1차),1,18,11740-3273,16.685,,387-5,11740,13,,
"31,000",,1983,2017,천중로,00264,00000,11740,01,0,3124009,길동,0160,0000,11740,10500,1,신동아,1,19,11740-49,60.42,,160,11740,11,,
"38,000",,1983,2017,천중로,00264,00000,11740,01,0,3124009,길동,0160,0000,11740,10500,1,신동아,1,23,11740-49,72.29,,160,11740,10,,
"24,900",,1996,2017,양재대로113길,00050,00000,11740,01,0,4172232,길동,0382,0006,11740,10500,1,우성,1,23,11740-54,48.3,,382-6,11740,2,,
"42,800",,2002,2017,양재대로96길,00079,00000,11740,01,0,4172273,둔촌동,0555,0000,11740,10600,1,신동아파밀리에,1,3,11740-83,59.4,,555,11740,12,,
"53,900",,2006,2017,명일로,00110,00000,11740,03,0,3124002,둔촌동,0556,0000,11740,10600,1,암펠로스타워,1,3,11740-2621,121.39,,556,11740,10,,
"94,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,3,11740-211,99.61,,170-1,11740,10,,
"93,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공2단지,1,3,11740-209,88.26,,174-1,11740,4,,
"54,900",,2000,2017,진황도로,00212,00000,11740,02,0,3124008,둔촌동,0134,0010,11740,10600,1,신성둔촌미소지움2,1,4,11740-73,84.78,,134-10,11740,12,,
"76,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공3단지,1,4,11740-76,70.87,,174-1,11740,7,,
"78,900",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공1단지,1,5,11740-75,58.21,,170-1,11740,1,,
"86,500",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,5,11740-211,97.72,,170-1,11740,8,,
"90,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,5,11740-211,99.61,,170-1,11740,1,,
"89,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공3단지,1,6,11740-76,96.75,,174-1,11740,9,,
"74,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,6,11740-211,71.58,,170-1,11740,1,,
"78,500",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,6,11740-211,78.24,,170-1,11740,10,,
"54,800",,2002,2017,양재대로96길,00079,00000,11740,01,0,4172273,둔촌동,0555,0000,11740,10600,1,신동아파밀리에,1,7,11740-83,84.16,,555,11740,7,,
"93,500",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,7,11740-211,99.61,,170-1,11740,4,,
"88,500",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공2단지,1,10,11740-209,80.03,,174-1,11740,4,,
"80,700",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,10,11740-211,78.24,,170-1,11740,8,,
"80,500",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공1단지,1,11,11740-75,58.08,,170-1,11740,5,,
"89,500",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공3단지,1,11,11740-76,96.75,,174-1,11740,6,,
"95,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,12,11740-211,99.61,,170-1,11740,4,,
"80,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공1단지,1,13,11740-75,58.08,,170-1,11740,3,,
"92,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,13,11740-211,99.61,,170-1,11740,1,,
"49,800",,1984,2017,동남로49길,00057,00000,11740,01,0,4172090,둔촌동,0030,0004,11740,10600,1,현대1차아파트,1,13,11740-79,84.36,,30-4,11740,6,,
"77,500",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,14,11740-211,71.58,,170-1,11740,7,,
"64,000",,2010,2017,명일로,00172,00000,11740,03,0,3124002,둔촌동,0630,0000,11740,10600,1,둔촌푸르지오,1,14,11740-2931,84.92,,630,11740,11,,
"29,200",,1992,2017,진황도로61길,00018,00000,11740,01,0,4172320,둔촌동,0094,0016,11740,10600,1,동아,1,16,11740-71,54.22,,94-16,11740,1,,
"90,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공3단지,1,16,11740-76,96.75,,174-1,11740,8,,
"45,000",,1996,2017,진황도로61길,00007,00000,11740,01,0,4172320,둔촌동,0089,0000,11740,10600,1,현대4,1,18,11740-78,84.94,,89,11740,1,,
"89,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,18,11740-211,97.72,,170-1,11740,7,,
"100,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공3단지,1,20,11740-76,99.61,,174-1,11740,6,,
"78,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공3단지,1,20,11740-76,70.87,,174-1,11740,4,,
"49,000",,1997,2017,동남로49길,00060,00005,11740,01,0,4172090,둔촌동,0621,0000,11740,10600,1,초원동아,1,21,11740-44,84.34,,621,11740,5,,
"47,200",,2002,2017,양재대로96길,00079,00000,11740,01,0,4172273,둔촌동,0555,0000,11740,10600,1,신동아파밀리에,1,21,11740-83,66.96,,555,11740,8,,
"40,000",,1998,2017,명일로,00102,00000,11740,03,0,3124002,둔촌동,0546,0000,11740,10600,1,신성둔촌미소지움1,1,21,11740-74,59.78,,546,11740,16,,
"63,750",,1998,2017,명일로,00102,00000,11740,03,0,3124002,둔촌동,0546,0000,11740,10600,1,신성둔촌미소지움1,1,23,11740-74,114.98,,546,11740,8,,
"78,500",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공2단지,1,25,11740-209,51.67,,174-1,11740,2,,
"91,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0174,0001,11740,10600,1,둔촌주공3단지,1,26,11740-76,96.75,,174-1,11740,7,,
"44,142",,2016,2017,천호대로,01176,00000,11740,00,0,2000008,둔촌동,0064,0000,11740,10600,1,청호뜨레피움퍼스트아파트,1,26,11740-4169,58.16,,64,11740,7,,
"56,800",,2010,2017,명일로,00172,00000,11740,03,0,3124002,둔촌동,0630,0000,11740,10600,1,둔촌푸르지오,1,26,11740-2931,59.98,,630,11740,8,,
"95,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,31,11740-211,99.61,,170-1,11740,4,,
"54,000",,2010,2017,명일로,00172,00000,11740,03,0,3124002,둔촌동,0630,0000,11740,10600,1,둔촌푸르지오,1,31,11740-2931,59.98,,630,11740,22,,
"89,000",,1980,2017,양재대로,01340,00000,11740,04,0,2000006,둔촌동,0170,0001,11740,10600,1,둔촌주공4단지,1,31,11740-211,97.72,,170-1,11740,6,,
"67,700",,2007,2017,고덕로,00130,00000,11740,04,0,3124001,암사동,0413,0000,11740,10700,1,프라이어팰리스,1,5,11740-2664,114.272,,413,11740,1,,
"59,000",,2007,2017,고덕로,00130,00000,11740,04,0,3124001,암사동,0413,0000,11740,10700,1,프라이어팰리스,1,6,11740-2664,84.949,,413,11740,6,,
"49,800",,2000,2017,상암로,00011,00000,11740,03,0,3124003,암사동,0509,0000,11740,10700,1,선사현대아파트,1,7,11740-91,72.85,,509,11740,10,,
"53,000",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,7,11740-2802,59.99,,414-2,11740,23,,
"61,000",,2007,2017,고덕로,00130,00000,11740,04,0,3124001,암사동,0413,0000,11740,10700,1,프라이어팰리스,1,7,11740-2664,84.988,,413,11740,16,,
"49,000",,2007,2017,고덕로,00130,00000,11740,04,0,3124001,암사동,0413,0000,11740,10700,1,프라이어팰리스,1,9,11740-2664,59.983,,413,11740,13,,
"73,850",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,12,11740-2802,102.34,,414-2,11740,16,,
"67,500",,2007,2017,고덕로,00130,00000,11740,04,0,3124001,암사동,0413,0000,11740,10700,1,프라이어팰리스,1,13,11740-2664,114.272,,413,11740,3,,
"52,000",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,14,11740-2802,59.99,,414-2,11740,10,,
"76,500",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,16,11740-2802,111.22,,414-2,11740,20,,
"37,000",,1999,2017,올림픽로104길,00042,00000,11740,01,0,4172278,암사동,0442,0001,11740,10700,1,한강현대,1,17,11740-103,59.94,,442-1,11740,1,,
"39,100",,2001,2017,상암로3길,00054,00000,11740,01,0,4172130,암사동,0504,0008,11740,10700,1,한건,1,18,11740-100,83.48,,504-8,11740,7,,
"40,050",,2000,2017,상암로,00011,00000,11740,03,0,3124003,암사동,0509,0000,11740,10700,1,선사현대아파트,1,19,11740-91,59.64,,509,11740,15,,
"52,600",,2000,2017,상암로,00011,00000,11740,03,0,3124003,암사동,0509,0000,11740,10700,1,선사현대아파트,1,20,11740-91,82.94,,509,11740,18,,
"62,400",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,20,11740-2802,84.98,,414-2,11740,12,,
"50,600",,1999,2017,올림픽로104길,00042,00000,11740,01,0,4172278,암사동,0442,0001,11740,10700,1,한강현대,1,20,11740-103,84.93,,442-1,11740,15,,
"41,900",,2000,2017,상암로,00011,00000,11740,03,0,3124003,암사동,0509,0000,11740,10700,1,선사현대아파트,1,20,11740-91,59.64,,509,11740,8,,
"66,000",,2004,2017,고덕로27길,00036,00000,11740,01,0,4172025,암사동,0400,0000,11740,10700,1,현대홈타운,1,21,11740-276,114.07,,400,11740,22,,
"40,000",,2000,2017,상암로,00011,00000,11740,03,0,3124003,암사동,0509,0000,11740,10700,1,선사현대아파트,1,24,11740-91,59.64,,509,11740,24,,
"66,000",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,24,11740-2802,84.81,,414-2,11740,29,,
"32,500",,1998,2017,올림픽로98가길,00047,00000,11740,01,0,4172303,암사동,0493,0014,11740,10700,1,중앙하이츠,1,25,11740-99,59.52,,493-14,11740,10,,
"75,800",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,25,11740-2802,111.22,,414-2,11740,33,,
"64,000",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,25,11740-2802,84.98,,414-2,11740,9,,
"71,100",,2007,2017,고덕로,00130,00000,11740,04,0,3124001,암사동,0413,0000,11740,10700,1,프라이어팰리스,1,26,11740-2664,114.272,,413,11740,20,,
"71,300",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,26,11740-2802,102.34,,414-2,11740,11,,
"60,000",,2008,2017,고덕로,00131,00000,11740,04,0,3124001,암사동,0414,0002,11740,10700,1,롯데캐슬퍼스트,1,26,11740-2802,84.98,,414-2,11740,25,,
"29,000",,2003,2017,천호대로176길,00010,00020,11740,01,0,4172386,성내동,0244,0008,11740,10800,1,늘조은,1,2,11740-251,38.75,,244-8,11740,9,,
"42,400",,1999,2017,풍성로,00127,00000,11740,02,0,3123024,성내동,0590,0000,11740,10800,1,성내동삼성아파트,1,4,11740-129,59.88,,590,11740,15,,
"47,500",,1999,2017,풍성로,00128,00000,11740,02,0,3123024,성내동,0590,0000,11740,10800,1,성내동삼성아파트,1,5,11740-129,84.99,,590,11740,1,,
"40,800",,2003,2017,강동대로51길,00012,00000,11740,01,0,4172002,성내동,0448,0014,11740,10800,1,하나플러스,1,6,11740-263,59.86,,448-14,11740,6,,
"41,500",,1999,2017,풍성로,00127,00000,11740,02,0,3123024,성내동,0590,0000,11740,10800,1,성내동삼성아파트,1,7,11740-129,59.88,,590,11740,11,,
"45,500",,2006,2017,성내로6길,00034,00008,11740,01,0,4172171,성내동,0455,0003,11740,10800,1,호암아펙스,1,8,11740-2620,84.86,,455-3,11740,6,,
"44,900",,2006,2017,천호대로,01044,00012,11740,04,0,2000008,성내동,0013,0015,11740,10800,1,동남드림빌,1,10,11740-2580,82.57,,13-15,11740,5,,
"92,000",,1999,2017,강동대로,00143,00016,11740,02,0,2123001,성내동,0459,0002,11740,10800,1,청구빌라트,1,12,11740-139,244.59,,459-2,11740,3,,
"43,500",,1997,2017,성내로14길,00018,00000,11740,01,0,4172163,성내동,0565,0000,11740,10800,1,선광,1,19,11740-128,84.98,,565,11740,8,,
"42,000",,1999,2017,풍성로,00127,00000,11740,02,0,3123024,성내동,0590,0000,11740,10800,1,성내동삼성아파트,1,20,11740-129,59.88,,590,11740,8,,
"11,650",,2014,2017,천호대로176길,00010,00010,11740,01,0,4172386,성내동,0244,0005,11740,10800,1,한양립스,1,20,11740-3505,12.33,,244-5,11740,6,,
"42,000",,1999,2017,풍성로,00196,00000,11740,02,0,3123024,성내동,0419,0001,11740,10800,1,둔촌역청구,1,21,11740-121,59.87,,419-1,11740,8,,
"47,800",,2003,2017,풍성로54길,00007,00000,11740,01,0,4172428,성내동,0597,0000,11740,10800,1,한솔애리즈2차,1,21,11740-266,82.22,,597,11740,4,,
"33,800",,2002,2017,성내로6다길,00015,00000,11740,01,0,4172173,성내동,0593,0000,11740,10800,1,영풍마드레빌,1,21,11740-162,55.17,,593,11740,1,,
"54,000",,1999,2017,풍성로,00128,00000,11740,02,0,3123024,성내동,0590,0000,11740,10800,1,성내동삼성아파트,1,25,11740-129,84.99,,590,11740,17,,
"47,000",,1987,2017,천호옛12길,00027,00000,11740,01,0,4172410,성내동,0030,0002,11740,10800,1,현대,1,26,11740-147,84.6,,30-2,11740,5,,
"34,900",,1987,2017,천호옛12길,00027,00000,11740,01,0,4172410,성내동,0030,0002,11740,10800,1,현대,1,31,11740-147,59.36,,30-2,11740,5,,
"39,000",,2005,2017,양재대로123길,00030,00000,11740,01,0,4172240,천호동,0046,0000,11740,10900,1,강동이루미아파트,1,2,11740-2498,84.91,,46,11740,1,,
"50,000",,1997,2017,성안로25길,00006,00000,11740,01,0,4172177,천호동,0528,0000,11740,10900,1,천호동삼성아파트,1,3,11740-171,114.65,,528,11740,14,,
"32,400",,1999,2017,천중로,00161,00000,11740,02,0,3124009,천호동,0055,0004,11740,10900,1,천호롯데아파트,1,3,11740-178,59.99,,55-4,11740,10,,
"16,000",,2004,2017,올림픽로70길,00061,00000,11740,01,0,4172287,천호동,0414,0000,11740,10900,1,두산위브센티움,1,5,11740-343,31.37,,414,11740,7,,
"56,400",,2007,2017,올림픽로89길,00058,00000,11740,01,0,4172299,천호동,0568,0000,11740,10900,1,강변그대가리버뷰,1,6,11740-2628,84.97,,568,11740,12,,
"40,000",,1999,2017,천중로,00161,00000,11740,02,0,3124009,천호동,0055,0004,11740,10900,1,천호롯데아파트,1,7,11740-178,84.51,,55-4,11740,18,,
"38,300",,1999,2017,천중로,00161,00000,11740,02,0,3124009,천호동,0055,0004,11740,10900,1,천호롯데아파트,1,10,11740-178,84.51,,55-4,11740,19,,
"26,000",,2004,2017,양재대로121길,00050,00000,11740,01,0,4172237,천호동,0049,0004,11740,10900,1,천호동1차예전이룸아파트,1,10,11740-331,59.58,,49-4,11740,11,,
"35,250",,2004,2017,구천면로13길,00017,00000,11740,01,0,4172043,천호동,0338,0020,11740,10900,1,한건브리앙아파트,1,11,11740-342,63.55,,338-20,11740,9,,
"58,000",,2007,2017,올림픽로,00664,00000,11740,03,0,3123023,천호동,0425,0005,11740,10900,1,대우한강베네시티,1,11,11740-2626,114.63,,425-5,11740,17,,
"44,900",,1988,2017,진황도로,00012,00000,11740,03,0,3124008,천호동,0410,0100,11740,10900,1,코오롱상가아파트,1,13,11740-180,79.2,,410-100,11740,9,,
"53,263",,2007,2017,올림픽로,00664,00000,11740,03,0,3123023,천호동,0425,0005,11740,10900,1,대우한강베네시티,1,13,11740-2626,114.63,,425-5,11740,11,,
"18,000",,2004,2017,올림픽로70길,00061,00000,11740,01,0,4172287,천호동,0414,0000,11740,10900,1,두산위브센티움,1,13,11740-343,39.17,,414,11740,5,,
"37,000",,2004,2017,양재대로121길,00022,00000,11740,01,0,4172237,천호동,0050,0000,11740,10900,1,천호2차우림루미아트,1,13,11740-332,75.89,,50,11740,9,,
